,Customer ID,Customer Name,Segment,City,Delivery,Payment,Application Experience,Website Experience,Customer_Care Service,Return/Exchange
33503,AN-0023195,Barrett Gayman,Home Office,Monaghan,3,2,1,3,3,2
33504,ND-0023196,Cross Hildebrand,Consumer,Naas,2,1,3,3,3,1
33505,EZ-0023197,Burgess Hernandez,Consumer,Kilkenny,1,2,1,2,2,2
33506,IG-0023198,Owen Ludwig,Corporate,Mullingar,3,3,2,2,3,3
33507,EN-0023199,Miller Allen,Consumer,Dunleary,3,1,2,1,3,1
33508,ER-0023200,Richmond Wiediger,Home Office,Naas,1,3,2,3,1,1
33509,RD-0023201,Griffith Hazard,Consumer,Blackrock,1,2,1,2,3,1
33510,NS-0023202,Black Collins,Consumer,Galway,3,2,2,2,3,3
33511,CH-0023203,May Französisch,Consumer,Dublin,3,2,1,3,3,2
33512,YD-0023204,Moran Lloyd,Consumer,Tallaght,2,1,1,2,1,2
33513,TT-0023205,Gallegos Rosenblatt,Consumer,Drogheda,1,3,3,2,1,2
33514,ER-0023206,Holland Foster,Corporate,Clonmel,1,2,2,3,1,2
33515,IN-0023207,Vance Raglin,Consumer,Sligo,3,3,1,1,2,2
33516,AN-0023208,Gay Willman,Consumer,Dun Dealgan,3,2,2,3,3,2
33517,IN-0023209,Patterson Brittain,Home Office,Limerick,2,1,2,1,3,2
33518,NG-0023210,Hickman Schnelling,Consumer,Clonmel,1,2,2,2,1,2
33519,KS-0023211,Delgado Hooks,Consumer,Waterford,1,2,2,2,2,1
33520,RD-0023212,Wiggins Odegard,Consumer,Carlow,3,2,3,1,1,2
33521,CE-0023213,Evans Bellavance,Home Office,Waterford,1,3,3,3,3,2
33522,CH-0023214,Hardin Roach,Consumer,Dun Dealgan,2,3,2,2,3,1
33523,WN-0023215,Gonzales Brown,Consumer,Tallaght,1,3,2,1,1,3
33524,LY-0023216,Floyd Kelly,Consumer,Tralee,1,1,3,1,1,2
33525,LE-0023217,Jacobs Engle,Consumer,Dun Dealgan,2,1,1,2,2,1
33526,RT-0023218,Foley Stewart,Consumer,Limerick,3,3,1,1,3,1
33527,RT-0023219,Mclean Sievert,Consumer,Dublin,1,1,1,3,1,1
33528,IN-0023220,Guzman Haberlin,Consumer,Naas,3,3,2,1,2,3
33529,RE-0023221,Jefferson Macintyre,Consumer,Sligo,3,2,3,3,3,1
33530,RR-0023222,Peters Derr,Corporate,Clonmel,2,3,1,3,2,1
33531,TT-0023223,Hutchinson Prescott,Corporate,Lifford,2,1,2,3,1,1
33532,TY-0023224,Decker Satty,Consumer,Carlow,3,2,3,3,1,3
33533,EE-0023225,Norton Magee,Corporate,Swords,3,3,2,3,3,3
33534,CH-0023226,Banks Ducich,Corporate,Carlow,2,3,2,3,3,3
33535,IN-0023227,Carson Martin,Consumer,Sligo,1,3,3,3,3,1
33536,RE-0023228,Vazquez Moore,Consumer,Galway,3,2,2,3,2,2
33537,LE-0023229,Reynolds Carlisle,Consumer,Castlebar,1,3,2,2,2,2
33538,NI-0023230,Nolan Vittorini,Corporate,Trim,1,1,2,1,3,2
33539,AS-0023231,Fernandez Elias,Corporate,Tallaght,3,2,2,3,2,1
33540,IN-0023232,Peterson Blumstein,Corporate,Ennis,1,1,2,3,1,1
33541,NG-0023233,Strickland Hwang,Corporate,Clonmel,3,2,2,3,2,3
33542,ON-0023234,Burton Ellison,Consumer,Tullamore,1,1,1,3,2,3
33543,CK-0023235,Lawson Dilbeck,Consumer,Dublin,3,1,3,2,1,3
33544,EE-0023236,Pratt Lee,Corporate,Carlow,1,2,3,1,1,3
33545,AN-0023237,Shields Phan,Consumer,Cork,2,2,2,1,2,2
33546,LL-0023238,Mcclain O'Donnell,Corporate,Tralee,3,1,3,1,1,3
33547,AM-0023239,Jacobson Willingham,Consumer,Carlow,1,1,1,3,3,1
33548,AN-0023240,Haley Wasserman,Consumer,WexfordLongford,3,1,1,1,2,2
33549,AN-0023241,Vincent Peterman,Home Office,Clonmel,3,2,3,1,1,1
33550,KS-0023242,Flores Brooks,Home Office,WexfordLongford,2,1,3,2,3,1
33551,DD-0023243,Griffin Budd,Corporate,Mullingar,3,2,2,3,1,2
33552,RY-0023244,Houston Leatherbury,Consumer,Carlow,2,1,3,3,1,3
33553,ON-0023245,Cox Blanton,Consumer,Galway,3,1,2,2,1,3
33554,IS-0023246,Harrell Preis,Home Office,Limerick,1,3,2,2,3,2
33555,TO-0023247,Estes Takahito,Consumer,Galway,1,3,2,3,3,3
33556,GA-0023248,Stephens Crebagga,Consumer,Cork,3,3,1,2,2,1
33557,AN-0023249,Kramer O'Brian,Consumer,Naas,2,2,2,2,1,2
33558,TT-0023250,Gallegos Rosenblatt,Consumer,Dun Dealgan,2,2,2,2,1,1
33559,AY-0023251,Wolf Murray,Corporate,Carrick on Shannon,2,1,1,1,3,2
33560,ZA-0023252,Graves Garza,Home Office,Tralee,3,3,1,2,1,1
33561,ON-0023253,Hendricks Wilson,Consumer,Cork,2,1,3,2,3,2
33562,NI-0023254,Dudley Vittorini,Consumer,Dun Dealgan,1,1,3,3,1,1
33563,IN-0023255,Lloyd Martin,Consumer,Swords,3,3,2,3,3,3
33564,LS-0023256,Burnett Mills,Consumer,Sligo,1,1,2,2,1,3
33565,EZ-0023257,Newman Gonzalez,Consumer,Dun Dealgan,1,3,2,1,2,2
33566,NG-0023258,Charles Norling,Consumer,Lifford,1,3,3,3,2,3
33567,ON-0023259,James Bolton,Consumer,Cork,3,2,3,1,3,3
33568,EK-0023260,Kemp Pistek,Consumer,Trim,1,3,3,1,2,3
33569,ER-0023261,Calhoun Poirier,Consumer,WexfordLongford,3,2,3,1,3,1
33570,ES-0023262,Blackwell Rawles,Home Office,Ennis,3,2,3,3,2,1
33571,ON-0023263,Harvey Ellison,Consumer,Cork,2,3,1,1,1,2
33572,LL-0023264,Gibson Carroll,Consumer,Galway,1,2,2,2,3,2
33573,ON-0023265,Solomon Vernon,Consumer,Mullingar,3,1,1,3,3,1
33574,NA-0023266,Cunningham Dana,Home Office,Tallaght,1,3,3,1,3,2
33575,ES-0023267,Conner Jones,Corporate,Castlebar,2,1,3,2,3,1
33576,AN-0023268,Cherry Workman,Home Office,Tallaght,3,1,1,2,2,1
33577,ON-0023269,Alvarez Eaton,Corporate,Carlow,3,1,1,3,1,3
33578,ES-0023270,Blackwell Rawles,Home Office,Tralee,1,3,1,1,2,3
33579,LL-0023271,Cole Campbell,Consumer,Blackrock,1,1,1,3,1,1
33580,IN-0023272,Ball Hagelstein,Corporate,Galway,1,1,2,1,1,3
33581,ER-0023273,Estrada Kiefer,Consumer,Dun Dealgan,1,3,3,1,1,2
33582,NI-0023274,Nolan Vittorini,Corporate,Sligo,3,3,1,1,1,3
33583,RZ-0023275,Mcclure Schwarz,Home Office,Port Laoise,2,3,1,3,2,1
33584,AN-0023276,Rodgers Huffman,Consumer,Wicklow,3,1,1,1,3,2
33585,ON-0023277,Morgan Bertelson,Consumer,Trim,1,1,2,3,3,3
33586,NN-0023278,Morris Bergmann,Corporate,Limerick,1,1,2,2,2,2
33587,AT-0023279,Gilbert Farhat,Corporate,Carlow,2,3,3,2,1,2
33588,ON-0023280,Christensen Lebron,Consumer,Naas,3,3,1,2,2,2
33589,ON-0023281,Stokes Knudson,Consumer,Castlebar,3,1,1,1,2,3
33590,TT-0023282,Martinez Arnett,Corporate,Carrick on Shannon,3,2,1,2,1,1
33591,EN-0023283,Reyes Christensen,Consumer,Ros Comain,1,3,2,2,3,2
33592,ON-0023284,Spears Thornton,Corporate,Swords,3,3,1,1,3,1
33593,CK-0023285,Abbott Mackendrick,Corporate,Trim,2,1,2,1,1,2
33594,RD-0023286,Ballard Latchford,Consumer,Tullamore,1,2,3,1,1,3
33595,MS-0023287,Oneill Williams,Consumer,Drogheda,3,1,3,3,1,1
33596,RN-0023288,Reed Bern,Corporate,Carlow,1,3,1,1,3,3
33597,MI-0023289,Morse Taslimi,Corporate,WexfordLongford,3,2,1,1,3,2
33598,BE-0023290,French Liebe,Corporate,Swords,2,1,3,3,3,3
33599,EZ-0023291,Carr Dominguez,Corporate,Mullingar,1,1,1,1,2,2
33600,NS-0023292,Armstrong Dawkins,Home Office,Tullamore,2,2,3,1,1,1
33601,ND-0023293,Dawson Granlund,Consumer,Waterford,1,1,1,2,3,3
33602,NS-0023294,Glover Hopkins,Consumer,Cork,2,2,2,2,2,3
33603,LE-0023295,Joyce Wardle,Consumer,Tralee,3,2,2,3,3,2
33604,AY-0023296,Weber Halladay,Consumer,Sligo,1,1,1,1,3,3
33605,AN-0023297,Ashley Tran,Consumer,Mullingar,2,3,2,1,2,2
33606,LA-0023298,Young Avila,Corporate,Kilkenny,2,1,3,2,2,1
33607,IN-0023299,Waters Lampkin,Consumer,Ennis,1,2,3,1,3,2
33608,EN-0023300,Hull Sperren,Corporate,Naas,2,3,2,3,1,2
33609,AN-0023301,Kramer O'Brian,Consumer,Carrick on Shannon,1,3,1,2,2,3
33610,ER-0023302,Nunez Lanier,Corporate,Clonmel,3,2,2,2,2,3
33611,EN-0023303,Hunt Cohen,Consumer,Sligo,1,2,3,1,3,3
33612,AY-0023304,Weber Halladay,Consumer,Drogheda,2,2,3,3,2,1
33613,NG-0023305,Harris Armstrong,Corporate,Blackrock,2,2,2,1,1,3
33614,RD-0023306,Bell Bickford,Consumer,Blackrock,3,3,3,3,1,2
33615,RA-0023307,Santos Herrera,Consumer,Galway,3,3,2,2,3,1
33616,BS-0023308,Swanson Jacobs,Consumer,Galway,1,1,2,1,2,3
33617,RY-0023309,Houston Leatherbury,Consumer,Sligo,3,2,2,1,1,1
33618,ON-0023310,Becker Johnson,Consumer,WexfordLongford,1,2,1,1,2,2
33619,ON-0023311,Henderson Braxton,Home Office,Kilkenny,2,2,2,1,2,1
33620,RT-0023312,Wilkinson Rupert,Home Office,Galway,2,2,1,3,1,3
33621,GS-0023313,Harmon Hudgings,Corporate,Cork,1,1,3,1,3,3
33622,ON-0023314,Ross Braxton,Consumer,Port Laoise,2,2,3,1,1,1
33623,WE-0023315,Gillespie Zewe,Consumer,Nenagh,1,3,3,3,2,3
33624,CE-0023316,Mendez Grace,Corporate,Cork,1,3,1,3,1,1
33625,ON-0023317,Branch Thornton,Corporate,Kilkenny,3,2,2,3,1,2
33626,CE-0023318,Evans Bellavance,Home Office,Clonmel,1,1,3,3,3,3
33627,EN-0023319,Schneider Hansen,Corporate,Waterford,1,2,1,1,1,1
33628,TO-0023320,Carter Barreto,Corporate,Galway,3,1,1,2,3,1
33629,AN-0023321,Morrison Edelman,Consumer,Drogheda,3,2,3,1,3,3
33630,ON-0023322,Barnes Braxton,Corporate,Port Laoise,2,1,3,1,2,1
33631,ON-0023323,Spears Thornton,Corporate,WexfordLongford,1,1,1,3,2,1
33632,ER-0023324,Buck Webber,Consumer,Ros Comain,1,2,1,1,2,3
33633,WN-0023325,Washington Brown,Corporate,Castlebar,1,1,1,1,2,1
33634,TT-0023326,Hutchinson Prescott,Corporate,Drogheda,2,3,3,2,2,1
33635,AS-0023327,Wise Koutras,Corporate,Monaghan,3,2,2,3,3,1
33636,EL-0023328,Sandoval Kimmel,Consumer,Ennis,3,3,3,2,1,2
33637,NE-0023329,Lyons Hane,Corporate,Blackrock,1,3,1,2,2,3
33638,CO-0023330,Copeland Lomonaco,Corporate,Clonmel,3,2,1,3,1,3
33639,AU-0023331,Horton Gastineau,Consumer,Dublin,3,2,3,1,3,2
33640,ER-0023332,Montoya Ritter,Corporate,Port Laoise,2,3,3,3,3,1
33641,EZ-0023333,Roberson Martinez,Consumer,Lifford,2,1,1,3,1,1
33642,ON-0023334,Bean Thompson,Corporate,Trim,3,1,3,2,1,1
33643,VE-0023335,Curry Grove,Corporate,Ros Comain,1,2,1,2,3,3
33644,RN-0023336,Reed Bern,Corporate,Carlow,2,1,2,2,3,1
33645,EN-0023337,Kirby Nguyen,Corporate,Carrick on Shannon,3,3,2,2,3,2
33646,ER-0023338,Tate Hightower,Corporate,Naas,3,1,3,2,3,3
33647,ER-0023339,Gomez Carter,Corporate,Port Laoise,3,2,1,2,1,1
33648,RD-0023340,Griffith Hazard,Consumer,Clonmel,2,3,2,1,2,1
33649,OX-0023341,Vargas Fox,Consumer,Tullamore,2,3,1,3,1,3
33650,ON-0023342,Ross Braxton,Consumer,Ros Comain,1,3,3,1,2,2
33651,MS-0023343,Cortez Mcadams,Consumer,WexfordLongford,1,1,2,3,2,2
33652,LT-0023344,Dyer Overfelt,Consumer,Trim,3,1,3,1,2,2
33653,EN-0023345,Hull Sperren,Corporate,Castlebar,3,2,2,3,2,1
33654,YD-0023346,Moran Lloyd,Consumer,Nenagh,2,1,1,1,2,3
33655,CK-0023347,Nicholson Murdock,Consumer,Nenagh,1,3,3,3,2,2
33656,CH-0023348,Meyer Ducich,Home Office,Waterford,2,3,2,2,1,3
33657,AM-0023349,Bauer Sundaresam,Consumer,Carrick on Shannon,3,2,3,3,1,3
33658,DI-0023350,Anderson Andreadi,Consumer,Galway,3,1,3,1,1,3
33659,CH-0023351,Hopkins Französisch,Consumer,Naas,3,3,3,2,3,3
33660,AN-0023352,Blevins Thurman,Consumer,Dublin,1,2,2,3,3,3
33661,RI-0023353,Clay Molinari,Home Office,Port Laoise,2,2,2,3,1,1
33662,LL-0023354,Mcdonald Carroll,Consumer,Ennis,3,2,2,1,3,2
33663,ER-0023355,Mendoza Fisher,Consumer,Tullamore,2,1,2,1,3,1
33664,LE-0023356,Booth Pistole,Consumer,Dunleary,1,2,1,2,3,3
33665,ST-0023357,Mckinney Gilcrest,Corporate,Monaghan,2,2,1,2,2,1
33666,TE-0023358,Ingram Huthwaite,Consumer,Lifford,1,1,3,1,1,2
33667,AM-0023359,Bauer Sundaresam,Consumer,Dublin,2,1,2,2,3,1
33668,AS-0023360,Fernandez Elias,Corporate,Mullingar,3,1,1,3,1,1
33669,CH-0023361,Boyer Skach,Consumer,Drogheda,2,1,2,3,2,2
33670,IS-0023362,Humphrey Preis,Home Office,Monaghan,3,1,1,1,2,3
33671,WE-0023363,Ray Crowe,Consumer,Cork,2,1,2,2,1,3
33672,AM-0023364,Barry Willingham,Corporate,Dublin,3,3,3,3,1,2
33673,RI-0023365,Nixon Shariari,Consumer,An Cabhan,2,3,3,2,1,1
33674,AN-0023366,Edwards Beltran,Consumer,Tralee,3,3,3,2,1,1
33675,EN-0023367,Craig Gjertsen,Consumer,Ros Comain,3,3,1,1,2,3
33676,ES-0023368,Dunn Cortes,Home Office,Dublin,3,1,1,1,3,3
33677,ON-0023369,Hoover Patterson,Home Office,Naas,2,3,3,1,1,3
33678,ON-0023370,Camacho Thompson,Home Office,Carlow,3,1,1,2,3,1
33679,IG-0023371,Owen Ludwig,Corporate,Tullamore,2,1,1,1,1,1
33680,LL-0023372,Hancock O'Brill,Consumer,Wicklow,2,2,2,3,3,3
33681,AM-0023373,Barry Willingham,Corporate,Dun Dealgan,1,2,3,1,2,2
33682,TZ-0023374,Casey Mautz,Consumer,WexfordLongford,2,2,2,1,3,3
33683,IZ-0023375,Colon Kriz,Consumer,Blackrock,3,3,1,3,3,1
33684,LD-0023376,Obrien Geld,Corporate,Tallaght,1,3,1,2,1,1
33685,AS-0023377,Poole Lucas,Corporate,Kilkenny,1,1,1,2,2,2
33686,ND-0023378,Gross Kirkland,Corporate,Carrick on Shannon,1,1,3,2,1,3
33687,AN-0023379,Blevins Thurman,Consumer,Lifford,1,3,1,1,3,1
33688,SE-0023380,Manning House,Consumer,Cork,1,2,2,3,1,2
33689,KS-0023381,Cooper Blacks,Home Office,Clonmel,1,3,2,2,2,3
33690,DT-0023382,Lawrence Degenhardt,Corporate,Carrick on Shannon,2,2,1,2,2,1
33691,EY-0023383,Sanders Bradley,Home Office,Dublin,1,3,1,3,2,3
33692,EZ-0023384,Burgess Hernandez,Consumer,Castlebar,3,1,1,3,3,3
33693,EN-0023385,Moon Weien,Consumer,Clonmel,3,2,1,2,1,2
33694,ER-0023386,Walters Fritzler,Corporate,Dunleary,3,1,1,1,2,1
33695,AS-0023387,Poole Lucas,Corporate,Dublin,1,3,1,2,1,1
33696,BY-0023388,Todd Hughsby,Consumer,Sligo,1,2,2,2,3,1
33697,NE-0023389,Lyons Hane,Corporate,Sligo,3,3,3,3,2,2
33698,LE-0023390,Leach Steele,Corporate,Swords,3,3,3,3,2,3
33699,EY-0023391,Carpenter Decherney,Corporate,Naas,2,1,1,1,3,2
33700,AY-0023392,Monroe Murray,Consumer,Galway,1,1,1,3,2,1
33701,AM-0023393,Lucas Gillingham,Home Office,Dun Dealgan,3,1,3,3,2,3
33702,NA-0023394,Cunningham Dana,Home Office,Blackrock,2,1,2,2,2,1
33703,ER-0023395,Day Ferrer,Home Office,Dublin,3,1,1,2,1,1
33704,UM-0023396,Hood Mitchum,Home Office,Port Laoise,2,2,3,1,1,1
33705,IN-0023397,Summers Merwin,Consumer,Swords,3,1,1,3,2,3
33706,CK-0023398,Anthony Myrick,Consumer,WexfordLongford,1,2,2,3,2,3
33707,ON-0023399,Franklin Dickinson,Consumer,An Cabhan,1,2,1,3,1,3
33708,IN-0023400,Cain Mccrossin,Home Office,Carlow,3,3,1,1,2,1
33709,ND-0023401,Cross Hildebrand,Consumer,Carlow,3,3,2,2,3,1
33710,IN-0023402,Waters Lampkin,Consumer,Limerick,1,1,3,3,3,2
33711,LS-0023403,Burnett Mills,Consumer,Ros Comain,3,2,2,2,1,3
33712,EK-0023404,Kemp Pistek,Consumer,Dublin,3,2,1,3,2,1
33713,IN-0023405,Lloyd Martin,Consumer,Carlow,1,3,3,3,2,3
33714,CO-0023406,Brennan Waco,Corporate,Ennis,2,1,1,2,2,2
33715,UM-0023407,Davenport Mitchum,Corporate,Tullamore,3,2,2,1,3,3
33716,LD-0023408,Bryant Brumfield,Consumer,Tullamore,2,1,1,3,1,3
33717,ND-0023409,Dawson Granlund,Consumer,Sligo,1,1,2,1,2,2
33718,IC-0023410,Fuentes Zic,Consumer,Sligo,3,1,2,3,1,1
33719,ON-0023411,Hendricks Wilson,Consumer,Kilkenny,3,3,1,1,2,3
33720,EN-0023412,Hull Sperren,Corporate,Mullingar,1,1,3,3,1,2
33721,TO-0023413,Velez Takahito,Consumer,Mullingar,2,3,2,3,1,1
33722,ST-0023414,Chan West,Home Office,Clonmel,1,3,3,2,2,1
33723,ON-0023415,Henderson Braxton,Home Office,Limerick,2,2,3,3,3,2
33724,LY-0023416,Juarez Shonely,Consumer,Castlebar,2,1,2,2,3,1
33725,AN-0023417,Rodgers Huffman,Consumer,Nenagh,2,3,1,1,1,2
33726,ON-0023418,Spears Thornton,Corporate,Kilkenny,2,1,1,3,3,3
33727,KY-0023419,Donaldson Zandusky,Consumer,Dun Dealgan,3,1,1,1,3,1
33728,CY-0023420,Simon Lacy,Corporate,Port Laoise,3,3,2,1,2,3
33729,TZ-0023421,Padilla Kunitz,Home Office,WexfordLongford,3,3,1,3,3,3
33730,AN-0023422,Bradford Noonan,Corporate,WexfordLongford,2,3,3,2,1,3
33731,RY-0023423,Salazar Henry,Consumer,Wicklow,2,2,1,3,3,2
33732,IS-0023424,Humphrey Preis,Home Office,Lifford,1,3,2,2,3,1
33733,NT-0023425,Blair Hunt,Consumer,Ros Comain,1,3,3,2,1,3
33734,LE-0023426,Romero Federle,Corporate,Carlow,1,3,3,3,1,2
33735,LL-0023427,Cole Campbell,Consumer,Limerick,1,1,3,1,1,2
33736,IS-0023428,Parrish Preis,Home Office,Dublin,3,3,2,2,2,2
33737,EY-0023429,Robertson Coakley,Consumer,An Cabhan,1,3,1,2,2,3
33738,RY-0023430,Salazar Henry,Consumer,Carrick on Shannon,3,2,2,1,2,3
33739,EY-0023431,Robertson Coakley,Consumer,Ros Comain,3,2,3,1,3,3
33740,UE-0023432,Snow Pardue,Consumer,Waterford,3,3,1,2,1,1
33741,TE-0023433,Reese Huthwaite,Consumer,Carrick on Shannon,2,1,3,3,1,2
33742,ND-0023434,Crawford Chand,Consumer,Ennis,1,2,3,3,1,3
33743,RY-0023435,Garrett Farry,Consumer,Tullamore,3,3,1,3,2,2
33744,RK-0023436,Holmes Clark,Corporate,Carlow,1,2,3,2,1,1
33745,EN-0023437,Warren Chen,Home Office,Kilkenny,1,3,3,2,3,2
33746,IN-0023438,Miles Gilpin,Consumer,An Cabhan,2,2,3,2,1,1
33747,WN-0023439,Gonzales Brown,Consumer,Mullingar,3,1,1,3,2,2
33748,LE-0023440,Pittman Lonsdale,Home Office,Cork,1,3,3,3,3,3
33749,LE-0023441,Mcdowell Roelle,Consumer,Castlebar,1,2,2,2,2,2
33750,TH-0023442,Pace Southworth,Consumer,Kilkenny,3,2,1,2,3,2
33751,AN-0023443,Blevins Thurman,Consumer,Trim,1,1,1,3,2,1
33752,IS-0023444,Haynes Goranitis,Consumer,WexfordLongford,2,2,2,3,3,3
33753,IN-0023445,Torres Blumstein,Home Office,Trim,1,2,1,1,3,2
33754,AN-0023446,Blevins Thurman,Consumer,Wicklow,3,1,3,3,2,1
33755,ES-0023447,Robbins Hughes,Consumer,Ros Comain,2,2,1,2,3,1
33756,NE-0023448,Scott Ballentine,Consumer,Monaghan,3,3,1,3,2,1
33757,CH-0023449,Lambert Glotzbach,Consumer,Ros Comain,1,3,2,3,1,3
33758,OW-0023450,Price Brandow,Consumer,Trim,3,2,1,1,3,2
33759,AN-0023451,Lang Oakman,Corporate,Drogheda,3,2,1,1,1,3
33760,EY-0023452,Robertson Coakley,Consumer,Lifford,1,2,3,1,2,3
33761,EN-0023453,Molina Nguyen,Home Office,Ennis,2,2,3,1,1,3
33762,RT-0023454,Mclean Sievert,Consumer,Nenagh,1,3,3,2,2,1
33763,IN-0023455,Guzman Haberlin,Consumer,Sligo,3,1,2,3,3,2
33764,EZ-0023456,Mccormick Lopez,Consumer,Ennis,3,2,2,3,3,3
33765,NG-0023457,Huff Manning,Consumer,Dunleary,2,3,1,2,3,3
33766,MS-0023458,Benson Harms,Corporate,Dublin,3,3,2,1,3,2
33767,NG-0023459,Martin Armstrong,Consumer,Kilkenny,2,1,1,3,3,2
33768,ER-0023460,Holland Foster,Corporate,Cork,2,2,3,2,1,2
33769,KE-0023461,Holt Glocke,Corporate,Waterford,3,3,1,3,2,3
33770,TT-0023462,Robinson Arnett,Corporate,Dun Dealgan,1,2,2,1,3,2
33771,SO-0023463,Mitchell Barroso,Corporate,Kilkenny,1,3,2,2,3,1
33772,AN-0023464,Blevins Thurman,Consumer,Dunleary,2,3,3,2,3,3
33773,SE-0023465,Manning House,Consumer,Dublin,3,3,2,2,1,2
33774,LD-0023466,Bryant Brumfield,Consumer,Ros Comain,1,1,1,2,1,1
33775,ZO-0023467,Fox D'Ascenzo,Home Office,Dun Dealgan,2,1,1,1,1,2
33776,AN-0023468,Mack Hoffman,Consumer,Waterford,3,3,2,1,3,2
33777,TT-0023469,Hutchinson Prescott,Corporate,Lifford,1,2,3,2,1,3
33778,NS-0023470,Vega Hopkins,Corporate,Ros Comain,3,1,3,3,3,2
33779,SH-0023471,Mann Hirsh,Corporate,Sligo,1,2,3,1,1,2
33780,ON-0023472,Walsh Hamilton,Home Office,Kilkenny,1,1,1,1,3,3
33781,NE-0023473,Lyons Hane,Corporate,Tullamore,1,2,2,3,2,2
33782,RD-0023474,Bell Bickford,Consumer,Wicklow,2,2,1,3,2,3
33783,TT-0023475,Harper Dartt,Consumer,Mullingar,1,3,3,1,1,2
33784,NI-0023476,Blanchard Vittorini,Consumer,Limerick,2,1,3,3,2,1
33785,ER-0023477,Mills Collister,Consumer,Tralee,3,3,1,1,3,2
33786,IC-0023478,Fuentes Zic,Consumer,Nenagh,3,2,2,2,1,1
33787,ON-0023479,Roman Monton,Consumer,An Cabhan,3,3,2,2,1,1
33788,ZA-0023480,Graves Garza,Home Office,Kilkenny,3,3,2,3,1,2
33789,LL-0023481,Leblanc Spruell,Consumer,Castlebar,3,2,2,3,1,2
33790,IZ-0023482,Gill Kriz,Consumer,Dublin,2,3,2,2,2,3
33791,EZ-0023483,Stevenson Hernandez,Home Office,Cork,1,1,2,2,3,3
33792,IN-0023484,Summers Merwin,Consumer,Ros Comain,2,2,1,2,3,3
33793,ER-0023485,Coleman Bremer,Consumer,Wicklow,1,1,3,1,2,2
33794,MI-0023486,Hurst Shami,Consumer,Wicklow,3,2,3,3,2,2
33795,GE-0023487,Contreras Paige,Home Office,Carrick on Shannon,1,1,2,1,1,3
33796,SE-0023488,Blankenship Reese,Consumer,Blackrock,2,1,3,3,1,2
33797,LE-0023489,Roy Lonsdale,Corporate,Galway,3,2,2,2,1,1
33798,SO-0023490,Mitchell Barroso,Corporate,Dublin,3,1,2,2,3,3
33799,AN-0023491,Hughes Brockman,Consumer,Tralee,1,2,2,2,1,1
33800,ON-0023492,Bean Thompson,Corporate,Castlebar,1,2,1,3,2,3
33801,ER-0023493,Douglas Foster,Corporate,An Cabhan,2,2,3,1,3,2
33802,EN-0023494,Moon Weien,Consumer,Ros Comain,3,1,2,1,3,1
33803,KE-0023495,Frank Ludtke,Home Office,Mullingar,2,3,3,3,2,1
33804,IS-0023496,Moody Kargatis,Consumer,Blackrock,1,3,2,3,2,1
33805,NS-0023497,Aguilar Hopkins,Consumer,Cork,1,1,1,3,2,1
33806,MS-0023498,Faulkner Williams,Consumer,Wicklow,1,3,2,2,1,3
33807,LL-0023499,Cochran Mitchell,Corporate,Mullingar,3,3,2,1,1,2
33808,DT-0023500,Blake Kastensmidt,Home Office,Swords,3,2,2,3,2,3
33809,RY-0023501,Wilkins Mccrary,Consumer,Dublin,1,1,2,1,3,3
33810,LK-0023502,Lopez Balk,Consumer,Nenagh,3,2,2,1,1,3
33811,EY-0023503,Weaver Decherney,Consumer,Monaghan,1,2,1,1,1,1
33812,ON-0023504,Middleton Thornton,Home Office,Clonmel,2,3,1,1,1,3
33813,EK-0023505,Mueller Pistek,Home Office,Sligo,2,3,1,1,3,3
33814,ER-0023506,Rich Ratner,Consumer,Port Laoise,1,1,2,3,3,2
33815,DS-0023507,Dixon Childs,Corporate,Monaghan,2,3,1,3,2,2
33816,EN-0023508,Craig Gjertsen,Consumer,Drogheda,3,3,2,2,3,3
33817,EY-0023509,Rivers Sunley,Home Office,Drogheda,3,1,3,2,1,3
33818,SS-0023510,Austin Demoss,Home Office,WexfordLongford,1,1,1,2,1,3
33819,ON-0023511,Yates Johnson,Consumer,Nenagh,1,1,1,3,3,1
33820,DO-0023512,Brown Airdo,Corporate,Drogheda,3,2,2,3,1,2
33821,TH-0023513,Pace Southworth,Consumer,Drogheda,2,1,1,1,1,3
33822,ED-0023514,Everett Sweed,Consumer,Dublin,1,3,2,3,1,3
33823,RD-0023515,Dalton Radford,Consumer,Naas,2,3,2,2,1,1
33824,ER-0023516,Roberts Bavinger,Consumer,Castlebar,3,2,3,1,3,1
33825,ON-0023517,Trujillo Sheldon,Consumer,Monaghan,1,2,2,3,3,2
33826,LL-0023518,Walls Sumrall,Consumer,WexfordLongford,1,3,1,1,3,1
33827,ON-0023519,Frost Tron,Consumer,Cork,3,3,3,3,2,1
33828,TO-0023520,Estes Takahito,Consumer,Dun Dealgan,3,2,2,2,3,1
33829,RD-0023521,Dalton Radford,Consumer,Port Laoise,1,1,2,3,3,2
33830,LL-0023522,Leblanc Spruell,Consumer,Ros Comain,1,1,1,2,2,1
33831,AN-0023523,Pennington Van,Corporate,Tullamore,1,2,1,2,3,3
33832,TO-0023524,Velez Takahito,Consumer,Clonmel,3,2,2,2,3,3
33833,ON-0023525,Daniel Harton,Corporate,Carrick on Shannon,1,2,2,1,2,2
33834,ER-0023526,Terry Frazer,Corporate,Tallaght,1,2,1,2,2,3
33835,AN-0023527,Morrison Edelman,Consumer,WexfordLongford,3,1,3,1,2,3
